layer,ground_truth_prob,top_1_prob,category,prompt_id
0,4.5454175534587193e-08,0.15101654827594757,indigenous_peoples,p_32
1,4.834165423517334e-08,0.07447487115859985,indigenous_peoples,p_32
2,8.852263277958627e-08,0.08040240406990051,indigenous_peoples,p_32
3,7.464926454758825e-08,0.1480792909860611,indigenous_peoples,p_32
4,2.091205004717267e-07,0.160838320851326,indigenous_peoples,p_32
5,8.911580948733899e-07,0.04392194375395775,indigenous_peoples,p_32
6,1.8830212411558023e-07,0.06499497592449188,indigenous_peoples,p_32
7,7.150425176405406e-07,0.15249377489089966,indigenous_peoples,p_32
8,7.251769602589775e-07,0.08011343330144882,indigenous_peoples,p_32
9,5.338839059731981e-07,0.36680400371551514,indigenous_peoples,p_32
10,2.9546914248612666e-08,0.9591091275215149,indigenous_peoples,p_32
11,2.635079852097988e-07,0.8947528004646301,indigenous_peoples,p_32
12,5.2919997273193076e-08,0.9376404881477356,indigenous_peoples,p_32
13,3.380480562142907e-09,0.9841032028198242,indigenous_peoples,p_32
14,9.59710266812408e-09,0.9647355079650879,indigenous_peoples,p_32
15,3.406161752650405e-08,0.9858910441398621,indigenous_peoples,p_32
16,8.614085089675427e-08,0.9800378084182739,indigenous_peoples,p_32
17,6.51562345410639e-07,0.46429556608200073,indigenous_peoples,p_32
18,5.83893950079073e-07,0.32820871472358704,indigenous_peoples,p_32
19,2.2571356339540216e-08,0.45205795764923096,indigenous_peoples,p_32
20,1.3487243677445804e-07,0.21652889251708984,indigenous_peoples,p_32
21,1.3536040910366864e-07,0.05276218429207802,indigenous_peoples,p_32
22,1.3611994198470256e-08,0.34659531712532043,indigenous_peoples,p_32
23,1.0101307879040178e-07,0.0548294372856617,indigenous_peoples,p_32
24,1.3147555932846444e-07,0.040001653134822845,indigenous_peoples,p_32
25,1.6699932814390195e-07,0.21852917969226837,indigenous_peoples,p_32
26,2.4105070224322844e-06,0.20139630138874054,indigenous_peoples,p_32
27,1.5812545370863518e-06,0.4211818277835846,indigenous_peoples,p_32
0,6.897339943634506e-08,0.13428029417991638,indigenous_peoples,p_33
1,7.289007157851302e-07,0.07196209579706192,indigenous_peoples,p_33
2,6.770614504603145e-07,0.06376903504133224,indigenous_peoples,p_33
3,4.5371842816166463e-07,0.07081922143697739,indigenous_peoples,p_33
4,2.472364712957642e-07,0.06108612194657326,indigenous_peoples,p_33
5,1.4406865034288785e-07,0.04824504628777504,indigenous_peoples,p_33
6,1.600558796610585e-08,0.01785474270582199,indigenous_peoples,p_33
7,8.088184699772683e-08,0.12864725291728973,indigenous_peoples,p_33
8,1.0603038163026213e-06,0.16275818645954132,indigenous_peoples,p_33
9,1.7244234413738013e-06,0.09226571023464203,indigenous_peoples,p_33
10,1.095161337616446e-06,0.06236885488033295,indigenous_peoples,p_33
11,2.168380319744756e-07,0.07581384479999542,indigenous_peoples,p_33
12,1.642424329872938e-08,0.17856691777706146,indigenous_peoples,p_33
13,1.0501433678200556e-07,0.1283789724111557,indigenous_peoples,p_33
14,5.410994763366261e-09,0.09217322617769241,indigenous_peoples,p_33
15,7.564170800833381e-08,0.06783067435026169,indigenous_peoples,p_33
16,8.08229785320691e-08,0.0671958178281784,indigenous_peoples,p_33
17,1.848994202191534e-07,0.06428706645965576,indigenous_peoples,p_33
18,1.96631560811511e-07,0.04924362525343895,indigenous_peoples,p_33
19,2.0297262537383176e-08,0.44210758805274963,indigenous_peoples,p_33
20,6.465692425905445e-09,0.5794981718063354,indigenous_peoples,p_33
21,8.806673612582472e-09,0.2423987090587616,indigenous_peoples,p_33
22,4.8399888541439395e-09,0.20101101696491241,indigenous_peoples,p_33
23,2.207585581004423e-08,0.15679147839546204,indigenous_peoples,p_33
24,5.440346626528481e-07,0.1156267374753952,indigenous_peoples,p_33
25,2.3145069860674994e-07,0.3672145903110504,indigenous_peoples,p_33
26,4.110303919446778e-08,0.7248051762580872,indigenous_peoples,p_33
27,2.652925468282774e-05,0.13654164969921112,indigenous_peoples,p_33
0,1.3128524756211846e-07,0.12099077552556992,indigenous_peoples,p_34
1,5.394977620198915e-07,0.1997458040714264,indigenous_peoples,p_34
2,8.360809147234249e-07,0.06310676783323288,indigenous_peoples,p_34
3,1.95807245972901e-07,0.2960885167121887,indigenous_peoples,p_34
4,4.374648199245712e-07,0.07535521686077118,indigenous_peoples,p_34
5,8.651819030092156e-07,0.045591697096824646,indigenous_peoples,p_34
6,1.4864050967844378e-07,0.1690099537372589,indigenous_peoples,p_34
7,1.4659195635147171e-08,0.7675960063934326,indigenous_peoples,p_34
8,9.573922987726746e-09,0.937543511390686,indigenous_peoples,p_34
9,9.812828327682155e-10,0.8786929845809937,indigenous_peoples,p_34
10,3.3904040463994534e-08,0.22421015799045563,indigenous_peoples,p_34
11,6.267607322030244e-09,0.2500764727592468,indigenous_peoples,p_34
12,1.894736589846957e-09,0.3853345811367035,indigenous_peoples,p_34
13,1.1352719653245913e-08,0.24321365356445312,indigenous_peoples,p_34
14,8.813174190436257e-09,0.38799673318862915,indigenous_peoples,p_34
15,1.2745771549305118e-08,0.1663719266653061,indigenous_peoples,p_34
16,8.635253401223508e-09,0.18157532811164856,indigenous_peoples,p_34
17,2.83629049135925e-08,0.14918029308319092,indigenous_peoples,p_34
18,1.611416600155735e-08,0.5307527780532837,indigenous_peoples,p_34
19,1.7686102582459284e-09,0.614787757396698,indigenous_peoples,p_34
20,3.015988792043345e-09,0.5509840846061707,indigenous_peoples,p_34
21,7.600895912673877e-09,0.5211724638938904,indigenous_peoples,p_34
22,4.95065251016058e-08,0.2086818963289261,indigenous_peoples,p_34
23,2.31488392898882e-08,0.39669227600097656,indigenous_peoples,p_34
24,2.3333331000685575e-07,0.18806417286396027,indigenous_peoples,p_34
25,1.723008494991518e-06,0.06054016575217247,indigenous_peoples,p_34
26,7.051218062770204e-07,0.22603647410869598,indigenous_peoples,p_34
27,1.865780291154806e-06,0.1925569474697113,indigenous_peoples,p_34
0,2.6242933159892345e-08,0.12099077552556992,indigenous_peoples,p_35
1,1.1017619705455672e-08,0.1997458040714264,indigenous_peoples,p_35
2,2.0521829569020156e-08,0.06310676783323288,indigenous_peoples,p_35
3,3.5990734836843785e-09,0.2960885167121887,indigenous_peoples,p_35
4,1.424818396600358e-08,0.07535521686077118,indigenous_peoples,p_35
5,2.5091994260151296e-08,0.045591697096824646,indigenous_peoples,p_35
6,1.7698915666386483e-09,0.1690099537372589,indigenous_peoples,p_35
7,3.209828181027774e-09,0.7675960063934326,indigenous_peoples,p_35
8,7.72025832151968e-10,0.937543511390686,indigenous_peoples,p_35
9,1.3595072290151222e-10,0.8786929845809937,indigenous_peoples,p_35
10,1.1869771832095921e-09,0.22421015799045563,indigenous_peoples,p_35
11,5.82603965071371e-09,0.2500764727592468,indigenous_peoples,p_35
12,9.528023925398088e-10,0.3853345811367035,indigenous_peoples,p_35
13,3.8625760367949624e-09,0.24321365356445312,indigenous_peoples,p_35
14,7.433077486851403e-10,0.38799673318862915,indigenous_peoples,p_35
15,3.311902574409942e-08,0.1663719266653061,indigenous_peoples,p_35
16,2.667626120000932e-08,0.18157532811164856,indigenous_peoples,p_35
17,2.770609164315374e-08,0.14918029308319092,indigenous_peoples,p_35
18,2.7677053537900065e-08,0.5307527780532837,indigenous_peoples,p_35
19,2.7745976627358004e-09,0.614787757396698,indigenous_peoples,p_35
20,1.4970290562743571e-09,0.5509840846061707,indigenous_peoples,p_35
21,1.4663607217357821e-08,0.5211724638938904,indigenous_peoples,p_35
22,4.4621866202021465e-09,0.2086818963289261,indigenous_peoples,p_35
23,1.646396263765837e-08,0.39669227600097656,indigenous_peoples,p_35
24,1.327051357691289e-08,0.18806417286396027,indigenous_peoples,p_35
25,1.720332818422321e-07,0.06054016575217247,indigenous_peoples,p_35
26,3.1157588864516583e-07,0.22603647410869598,indigenous_peoples,p_35
27,3.3555006666574627e-06,0.1925569474697113,indigenous_peoples,p_35
0,8.697826459069802e-09,0.08385397493839264,indigenous_peoples,p_36
1,6.857964862660992e-09,0.15796218812465668,indigenous_peoples,p_36
2,2.1619868562083866e-08,0.12007885426282883,indigenous_peoples,p_36
3,1.2968605744845263e-08,0.12917008996009827,indigenous_peoples,p_36
4,1.0972054376168217e-08,0.07506188750267029,indigenous_peoples,p_36
5,2.111488939249284e-08,0.05173960700631142,indigenous_peoples,p_36
6,4.627008554081158e-09,0.3557049036026001,indigenous_peoples,p_36
7,8.860624944873052e-08,0.5858228206634521,indigenous_peoples,p_36
8,2.140029842223612e-08,0.9009963274002075,indigenous_peoples,p_36
9,1.354963785615837e-07,0.7281996607780457,indigenous_peoples,p_36
10,3.441580815888301e-07,0.12937921285629272,indigenous_peoples,p_36
11,1.6536914415610227e-07,0.4588295519351959,indigenous_peoples,p_36
12,1.5563753663627722e-07,0.23987126350402832,indigenous_peoples,p_36
13,3.1136642064666376e-07,0.08950616419315338,indigenous_peoples,p_36
14,1.4512789903164958e-07,0.11394339054822922,indigenous_peoples,p_36
15,4.742419434933254e-07,0.1344800889492035,indigenous_peoples,p_36
16,1.177826831622042e-07,0.2328941524028778,indigenous_peoples,p_36
17,1.1514950415403291e-07,0.21924681961536407,indigenous_peoples,p_36
18,1.1165440128024784e-06,0.12299281358718872,indigenous_peoples,p_36
19,8.689916626281047e-07,0.3483159840106964,indigenous_peoples,p_36
20,7.141105129448988e-08,0.7515496015548706,indigenous_peoples,p_36
21,1.0607386968786159e-07,0.7399125695228577,indigenous_peoples,p_36
22,1.149105628428515e-07,0.383046954870224,indigenous_peoples,p_36
23,1.2468377974528266e-07,0.35711559653282166,indigenous_peoples,p_36
24,3.49146290545832e-07,0.275004506111145,indigenous_peoples,p_36
25,9.032358150307118e-08,0.3499772250652313,indigenous_peoples,p_36
26,1.4132621295459558e-08,0.6795059442520142,indigenous_peoples,p_36
27,1.3913765428696934e-07,0.13778012990951538,indigenous_peoples,p_36
0,7.078086383671689e-08,0.11055789887905121,indigenous_peoples,p_37
1,6.545696606963247e-08,0.08559945225715637,indigenous_peoples,p_37
2,1.1763467711034536e-07,0.06257191300392151,indigenous_peoples,p_37
3,1.3372208229611715e-07,0.2560321092605591,indigenous_peoples,p_37
4,6.83500616105448e-07,0.0952724888920784,indigenous_peoples,p_37
5,5.860268288415682e-07,0.2661520540714264,indigenous_peoples,p_37
6,7.685370917442924e-08,0.11260174214839935,indigenous_peoples,p_37
7,1.1191539215360535e-06,0.06704449653625488,indigenous_peoples,p_37
8,7.208368515421171e-07,0.26737645268440247,indigenous_peoples,p_37
9,3.779271366965986e-07,0.176050066947937,indigenous_peoples,p_37
10,1.641627136450552e-07,0.9071528315544128,indigenous_peoples,p_37
11,2.7795481400971767e-06,0.850262463092804,indigenous_peoples,p_37
12,2.373140659983619e-06,0.6661179065704346,indigenous_peoples,p_37
13,1.7293801590767544e-07,0.9020170569419861,indigenous_peoples,p_37
14,3.0304613574116956e-07,0.6944640278816223,indigenous_peoples,p_37
15,1.6569267700106138e-06,0.7803641557693481,indigenous_peoples,p_37
16,5.689795216312632e-06,0.5824456214904785,indigenous_peoples,p_37
17,4.90445745526813e-06,0.11791703850030899,indigenous_peoples,p_37
18,2.401045776423416e-06,0.09446137398481369,indigenous_peoples,p_37
19,2.840372701484739e-07,0.7685166001319885,indigenous_peoples,p_37
20,6.438868354052829e-07,0.5482842326164246,indigenous_peoples,p_37
21,9.933145292961854e-07,0.2738042175769806,indigenous_peoples,p_37
22,3.899013734098844e-08,0.07521038502454758,indigenous_peoples,p_37
23,1.4112345070316223e-07,0.0888497531414032,indigenous_peoples,p_37
24,9.95912188272996e-08,0.05382996052503586,indigenous_peoples,p_37
25,5.935590152716941e-08,0.18068476021289825,indigenous_peoples,p_37
26,1.2145662822149461e-06,0.13196855783462524,indigenous_peoples,p_37
27,1.3023607152717886e-06,0.24417346715927124,indigenous_peoples,p_37
0,4.2974818370566936e-07,0.20196004211902618,indigenous_peoples,p_38
1,3.952659426431637e-07,0.14310316741466522,indigenous_peoples,p_38
2,3.080903638874588e-07,0.1692153364419937,indigenous_peoples,p_38
3,2.9184138838900253e-07,0.0647476390004158,indigenous_peoples,p_38
4,4.4536713517118187e-07,0.09139784425497055,indigenous_peoples,p_38
5,3.167855027186306e-07,0.048797622323036194,indigenous_peoples,p_38
6,5.1669633016615535e-09,0.2830042839050293,indigenous_peoples,p_38
7,2.546239219469726e-09,0.8317915797233582,indigenous_peoples,p_38
8,2.678120614163504e-09,0.9385650157928467,indigenous_peoples,p_38
9,1.2617349387511467e-09,0.36032864451408386,indigenous_peoples,p_38
10,2.8216973646522092e-08,0.10965217649936676,indigenous_peoples,p_38
11,4.365387340499183e-08,0.18475624918937683,indigenous_peoples,p_38
12,5.164248761957424e-08,0.3599261939525604,indigenous_peoples,p_38
13,1.310400818965718e-07,0.0590408630669117,indigenous_peoples,p_38
14,2.839661306097696e-08,0.132888525724411,indigenous_peoples,p_38
15,2.899252251609141e-07,0.06713367998600006,indigenous_peoples,p_38
16,1.014390420550626e-07,0.17915640771389008,indigenous_peoples,p_38
17,3.134055504006028e-08,0.3652839660644531,indigenous_peoples,p_38
18,3.156490890887653e-08,0.5065392851829529,indigenous_peoples,p_38
19,1.2503208246528175e-08,0.6543205976486206,indigenous_peoples,p_38
20,4.337275640864391e-07,0.1406099945306778,indigenous_peoples,p_38
21,6.23822188572376e-06,0.04675961658358574,indigenous_peoples,p_38
22,4.4426928980101366e-06,0.049942921847105026,indigenous_peoples,p_38
23,5.388546469475841e-06,0.033674292266368866,indigenous_peoples,p_38
24,1.4081996368986438e-06,0.13900752365589142,indigenous_peoples,p_38
25,3.089354322582949e-06,0.11615332216024399,indigenous_peoples,p_38
26,1.9183524102572846e-07,0.08486732095479965,indigenous_peoples,p_38
27,1.588849954714533e-05,0.09242692589759827,indigenous_peoples,p_38
0,4.129277897391148e-07,0.18695352971553802,indigenous_peoples,p_39
1,1.2582438557728892e-07,0.11151742190122604,indigenous_peoples,p_39
2,6.639278922193625e-07,0.10095228254795074,indigenous_peoples,p_39
3,6.315074241314278e-09,0.14218945801258087,indigenous_peoples,p_39
4,1.4706869055913785e-09,0.1736999750137329,indigenous_peoples,p_39
5,1.809139504871382e-09,0.45993772149086,indigenous_peoples,p_39
6,1.8097797704896834e-09,0.2390778809785843,indigenous_peoples,p_39
7,1.0029065355965372e-09,0.18162719905376434,indigenous_peoples,p_39
8,4.90526597118901e-09,0.1277320683002472,indigenous_peoples,p_39
9,2.691255662767844e-09,0.2731078565120697,indigenous_peoples,p_39
10,2.662215781157329e-09,0.3769797682762146,indigenous_peoples,p_39
11,1.6583537876257992e-09,0.6473843455314636,indigenous_peoples,p_39
12,6.134154295622807e-10,0.5555996298789978,indigenous_peoples,p_39
13,3.5964349276440544e-09,0.540187656879425,indigenous_peoples,p_39
14,5.547920345350121e-09,0.2608141303062439,indigenous_peoples,p_39
15,3.1956691515233615e-08,0.16505520045757294,indigenous_peoples,p_39
16,9.694917224578603e-08,0.1262689232826233,indigenous_peoples,p_39
17,1.1000218336221224e-07,0.12111823260784149,indigenous_peoples,p_39
18,2.0177344239868944e-08,0.12428195029497147,indigenous_peoples,p_39
19,1.705422114639532e-08,0.2527087926864624,indigenous_peoples,p_39
20,9.142171464304738e-09,0.3460856080055237,indigenous_peoples,p_39
21,3.3746854199989684e-09,0.5941734313964844,indigenous_peoples,p_39
22,8.836019915747784e-09,0.23393888771533966,indigenous_peoples,p_39
23,4.73241357212828e-08,0.3214057683944702,indigenous_peoples,p_39
24,1.524951755982329e-07,0.27812403440475464,indigenous_peoples,p_39
25,2.865540409402456e-06,0.13921110332012177,indigenous_peoples,p_39
26,2.6296809664927423e-05,0.21577969193458557,indigenous_peoples,p_39
27,4.505480148964125e-07,0.12236864119768143,indigenous_peoples,p_39
0,3.841840225504711e-06,0.35430940985679626,indigenous_peoples,p_40
1,3.935577842639759e-05,0.15259552001953125,indigenous_peoples,p_40
2,1.3065311577520333e-05,0.1560613065958023,indigenous_peoples,p_40
3,6.332881184789585e-06,0.4620547294616699,indigenous_peoples,p_40
4,3.6004959838464856e-05,0.1188260167837143,indigenous_peoples,p_40
5,0.000274184305453673,0.06782400608062744,indigenous_peoples,p_40
6,5.95670428538142e-07,0.519201397895813,indigenous_peoples,p_40
7,9.238643627895726e-08,0.40172162652015686,indigenous_peoples,p_40
8,5.613981102214893e-07,0.7341002821922302,indigenous_peoples,p_40
9,9.701811904960778e-07,0.586307168006897,indigenous_peoples,p_40
10,1.5645740631953231e-06,0.15181340277194977,indigenous_peoples,p_40
11,8.823475354802213e-07,0.13945025205612183,indigenous_peoples,p_40
12,1.6666912472373951e-07,0.187750905752182,indigenous_peoples,p_40
13,1.843974359871936e-06,0.1200772225856781,indigenous_peoples,p_40
14,4.957548185302585e-07,0.366341769695282,indigenous_peoples,p_40
15,1.8873894077842124e-05,0.16551648080348969,indigenous_peoples,p_40
16,3.608041879488155e-05,0.171121746301651,indigenous_peoples,p_40
17,3.3493040518806083e-06,0.14600086212158203,indigenous_peoples,p_40
18,2.3238608264364302e-06,0.30636945366859436,indigenous_peoples,p_40
19,2.8305794330663048e-06,0.466754287481308,indigenous_peoples,p_40
20,3.1174171454040334e-05,0.45232364535331726,indigenous_peoples,p_40
21,0.0003401869616936892,0.21762177348136902,indigenous_peoples,p_40
22,4.4108182919444516e-05,0.029403114691376686,indigenous_peoples,p_40
23,0.000402488891268149,0.04552080109715462,indigenous_peoples,p_40
24,0.0010187881998717785,0.031948741525411606,indigenous_peoples,p_40
25,0.004413774702697992,0.02209637686610222,indigenous_peoples,p_40
26,0.030603859573602676,0.20068539679050446,indigenous_peoples,p_40
27,0.0009750674944370985,0.07590582221746445,indigenous_peoples,p_40
0,3.183453145538806e-08,0.22282736003398895,indigenous_peoples,p_41
1,1.9843303888933406e-08,0.13957630097866058,indigenous_peoples,p_41
2,5.406517189499027e-08,0.058568671345710754,indigenous_peoples,p_41
3,6.3196545774246715e-09,0.24913085997104645,indigenous_peoples,p_41
4,9.927893174221936e-09,0.13833104074001312,indigenous_peoples,p_41
5,1.637623014971723e-08,0.03533641993999481,indigenous_peoples,p_41
6,7.054008765994269e-11,0.17817771434783936,indigenous_peoples,p_41
7,9.778137501081918e-12,0.6528506278991699,indigenous_peoples,p_41
8,7.029175852490965e-12,0.7929386496543884,indigenous_peoples,p_41
9,8.298810423579273e-12,0.9359245300292969,indigenous_peoples,p_41
10,1.0161503860572907e-09,0.29820218682289124,indigenous_peoples,p_41
11,6.6165841694498795e-09,0.6015399098396301,indigenous_peoples,p_41
12,2.8951257391440777e-08,0.6977068781852722,indigenous_peoples,p_41
13,9.489401264772823e-08,0.22946417331695557,indigenous_peoples,p_41
14,1.8660847089790877e-08,0.44562283158302307,indigenous_peoples,p_41
15,2.5526464497716006e-08,0.6806172728538513,indigenous_peoples,p_41
16,4.0452555083447805e-08,0.2592777907848358,indigenous_peoples,p_41
17,7.279324165665457e-08,0.26879993081092834,indigenous_peoples,p_41
18,1.826496465184846e-08,0.1940367966890335,indigenous_peoples,p_41
