layer,ground_truth_prob,top_1_prob,category,prompt_id
16,3.5468229953039554e-07,0.9292558431625366,dances,p_99
17,1.1995883824056364e-06,0.29416003823280334,dances,p_99
18,2.9505162046916666e-07,0.4383818209171295,dances,p_99
19,2.9282269053965138e-08,0.41520485281944275,dances,p_99
20,7.226810794236371e-08,0.23444947600364685,dances,p_99
21,1.0404896499949245e-07,0.24525907635688782,dances,p_99
22,5.002703584722212e-09,0.5728326439857483,dances,p_99
23,2.385035102747679e-08,0.49553611874580383,dances,p_99
24,2.1716405740335176e-07,0.1189844161272049,dances,p_99
25,9.752142204888514e-07,0.09634138643741608,dances,p_99
26,8.874655577528756e-06,0.2097567319869995,dances,p_99
27,7.431981885019923e-06,0.2129041850566864,dances,p_99
0,1.1042104830494281e-07,0.09728328883647919,dances,p_100
1,7.575724936259576e-08,0.04300375282764435,dances,p_100
2,1.0857805676778298e-07,0.06175309792160988,dances,p_100
3,1.9618819635525142e-07,0.17917704582214355,dances,p_100
4,1.0185995051870123e-06,0.05852693319320679,dances,p_100
5,1.8958586451844894e-06,0.1725752204656601,dances,p_100
6,1.4708537321439508e-07,0.06458985060453415,dances,p_100
7,1.1651609383989125e-06,0.07597579807043076,dances,p_100
8,1.3845951798430178e-06,0.11271929740905762,dances,p_100
9,4.039203815864312e-07,0.3557053506374359,dances,p_100
10,1.5973002120972524e-07,0.8122901320457458,dances,p_100
11,1.8050739072350552e-06,0.5061734318733215,dances,p_100
12,8.53321324711942e-08,0.739913284778595,dances,p_100
13,1.043251884880192e-08,0.9691424369812012,dances,p_100
14,1.8976408000526135e-07,0.6525752544403076,dances,p_100
15,1.2791683730029035e-06,0.648324728012085,dances,p_100
16,7.566312660856056e-07,0.7298456430435181,dances,p_100
17,2.1547269568600314e-07,0.2750983238220215,dances,p_100
18,3.3642058383520634e-07,0.0665379986166954,dances,p_100
19,4.6626585259446074e-08,0.49512699246406555,dances,p_100
20,4.482082971435375e-08,0.334040105342865,dances,p_100
21,5.551716242280236e-08,0.09276076406240463,dances,p_100
22,5.925846924270672e-09,0.206765279173851,dances,p_100
23,4.924219254576201e-08,0.19276584684848785,dances,p_100
24,4.79176875956e-08,0.05161741375923157,dances,p_100
25,2.1158477636618045e-07,0.3381841480731964,dances,p_100
26,5.256208623904968e-07,0.5668789148330688,dances,p_100
27,2.85367946162296e-06,0.18890899419784546,dances,p_100
0,2.7758115805909256e-08,0.32506534457206726,dances,p_101
1,2.6168855526975676e-08,0.15330049395561218,dances,p_101
2,6.703845656375051e-08,0.06441488862037659,dances,p_101
3,7.75262662955356e-08,0.28362587094306946,dances,p_101
4,4.581274595238938e-07,0.07799632847309113,dances,p_101
5,9.461243166697386e-07,0.23548072576522827,dances,p_101
6,2.2403911259516462e-07,0.09022842347621918,dances,p_101
7,3.5441615864328924e-07,0.06694483757019043,dances,p_101
8,9.791375532586244e-07,0.0518324077129364,dances,p_101
9,4.9835310989010395e-08,0.4645674526691437,dances,p_101
10,1.2559135953438272e-08,0.9608126282691956,dances,p_101
11,6.971459498572585e-08,0.9523293375968933,dances,p_101
12,9.277176360455996e-09,0.9652537107467651,dances,p_101
13,1.0098579750206227e-08,0.9820213317871094,dances,p_101
14,3.91137042754508e-08,0.8706101179122925,dances,p_101
15,2.050023226729536e-07,0.9337815642356873,dances,p_101
16,3.377312509655894e-07,0.9119467735290527,dances,p_101
17,4.2388208498778113e-07,0.2797151207923889,dances,p_101
18,2.9505929433071287e-07,0.11739998310804367,dances,p_101
19,5.139010994525961e-08,0.3367295563220978,dances,p_101
20,4.1424154773039845e-08,0.2974396049976349,dances,p_101
21,1.3451168001665792e-07,0.12362855672836304,dances,p_101
22,1.0030621666601292e-08,0.27399981021881104,dances,p_101
23,5.798199254059e-08,0.12482034415006638,dances,p_101
24,3.905745131760341e-07,0.03250391408801079,dances,p_101
25,1.6095749515443458e-06,0.2013622671365738,dances,p_101
26,2.871522383429692e-06,0.4409788250923157,dances,p_101
27,9.11492679733783e-06,0.17828555405139923,dances,p_101
0,3.102462642345927e-08,0.3085242509841919,dances,p_102
1,4.1630833891304064e-08,0.07134538888931274,dances,p_102
2,1.0909648295864827e-07,0.07720556110143661,dances,p_102
3,1.0220728086096642e-07,0.13077862560749054,dances,p_102
4,3.305013080989738e-07,0.06500948220491409,dances,p_102
5,7.293756993931311e-07,0.13078385591506958,dances,p_102
6,9.887107665917938e-08,0.10648003965616226,dances,p_102
7,5.278692469801172e-07,0.04615506902337074,dances,p_102
8,1.2418962569427094e-06,0.06982021033763885,dances,p_102
9,1.5216708959542302e-07,0.4452362060546875,dances,p_102
10,3.8193242346551415e-08,0.9329874515533447,dances,p_102
11,4.389699483908771e-07,0.8425953388214111,dances,p_102
12,5.571619965394348e-08,0.9523524641990662,dances,p_102
13,6.28155234494443e-08,0.9678084850311279,dances,p_102
14,3.1622093388250505e-07,0.6497802138328552,dances,p_102
15,1.4140115354166483e-06,0.6513557434082031,dances,p_102
16,1.8471926921392878e-07,0.8575663566589355,dances,p_102
17,1.3743266435994883e-07,0.1873980015516281,dances,p_102
18,1.4479853405191534e-07,0.08513234555721283,dances,p_102
19,2.9347225094511487e-08,0.3609914183616638,dances,p_102
20,8.8113276675017e-09,0.41176584362983704,dances,p_102
21,4.5438532936259435e-08,0.2709007263183594,dances,p_102
22,6.951190734127977e-09,0.1740320771932602,dances,p_102
23,4.2656871812596364e-08,0.16444556415081024,dances,p_102
24,7.309974421332299e-07,0.049611784517765045,dances,p_102
25,2.3302927729673684e-06,0.3628847897052765,dances,p_102
