layer,ground_truth_prob,top_1_prob,category,prompt_id
3,2.948632982224808e-07,0.2935323417186737,movies,p_167
4,2.8398756057868013e-07,0.08424218744039536,movies,p_167
5,4.654814915738825e-07,0.07844902575016022,movies,p_167
6,7.831733910279581e-07,0.38080623745918274,movies,p_167
7,3.7147012790228473e-06,0.08865248411893845,movies,p_167
8,9.64751620813331e-07,0.041683297604322433,movies,p_167
9,2.766494446859724e-07,0.10369688272476196,movies,p_167
10,6.513114669814968e-08,0.3178839087486267,movies,p_167
11,9.31270704995768e-08,0.23020154237747192,movies,p_167
12,1.2286959361063055e-07,0.28622063994407654,movies,p_167
13,1.6261016355656466e-07,0.23991626501083374,movies,p_167
14,1.3973578738557535e-08,0.6430162191390991,movies,p_167
15,1.6823479498384586e-08,0.235585555434227,movies,p_167
16,2.423962897069032e-08,0.1776621788740158,movies,p_167
17,7.981341099139172e-08,0.15682068467140198,movies,p_167
18,2.964434884233924e-07,0.047950536012649536,movies,p_167
19,4.861347591145204e-08,0.23006536066532135,movies,p_167
20,1.713570085826177e-08,0.3931635320186615,movies,p_167
21,9.110759258135204e-09,0.2543257772922516,movies,p_167
22,4.847009016373249e-09,0.8350302577018738,movies,p_167
23,6.094744975371214e-08,0.18772979080677032,movies,p_167
24,3.8057788742662524e-07,0.21360403299331665,movies,p_167
25,1.2998096281080507e-05,0.04836871474981308,movies,p_167
26,3.6998667383159045e-06,0.37409159541130066,movies,p_167
27,4.058077593072085e-06,0.1359395533800125,movies,p_167
0,8.007965957013141e-10,0.09907134622335434,movies,p_168
1,3.059915210101849e-09,0.3580755889415741,movies,p_168
2,5.5413384991709336e-09,0.20642828941345215,movies,p_168
3,6.554679576886713e-10,0.38762402534484863,movies,p_168
4,4.008011700307179e-09,0.2686842083930969,movies,p_168
5,2.6774849004596035e-09,0.42437753081321716,movies,p_168
6,2.114599814695417e-11,0.20176446437835693,movies,p_168
7,4.478151790360263e-12,0.460539847612381,movies,p_168
8,5.5456167435963266e-11,0.0852087214589119,movies,p_168
9,1.34459414088961e-11,0.08011264353990555,movies,p_168
10,1.2792932511940247e-11,0.3195613920688629,movies,p_168
11,1.850910744116696e-11,0.5748165249824524,movies,p_168
12,2.9057964801709746e-12,0.42896008491516113,movies,p_168
13,1.5953174545280113e-11,0.5247039198875427,movies,p_168
14,1.0651870011035847e-12,0.19992834329605103,movies,p_168
15,2.0238885220513758e-11,0.29346907138824463,movies,p_168
16,3.027685047118922e-11,0.18734166026115417,movies,p_168
17,8.902574510916139e-11,0.146023690700531,movies,p_168
18,8.857301003750706e-11,0.25494468212127686,movies,p_168
19,3.8494804566191476e-11,0.6806526780128479,movies,p_168
20,1.1337190734816982e-11,0.6833416223526001,movies,p_168
21,5.523216432823386e-12,0.48090341687202454,movies,p_168
22,6.83770609577472e-11,0.4717089533805847,movies,p_168
23,1.0951394235902967e-09,0.17720387876033783,movies,p_168
24,1.0091872226780652e-08,0.11724695563316345,movies,p_168
25,2.9876034091103065e-08,0.09149882942438126,movies,p_168
26,2.0916914422741684e-08,0.5566746592521667,movies,p_168
27,2.4731191388127627e-06,0.24059854447841644,movies,p_168
0,2.524821951510603e-08,0.14862729609012604,movies,p_169
1,5.29473602739472e-08,0.20200596749782562,movies,p_169
2,1.202405996991729e-07,0.18049964308738708,movies,p_169
3,1.1790574205861049e-07,0.06290166825056076,movies,p_169
4,9.991982352630657e-08,0.1479344218969345,movies,p_169
5,4.563269939694692e-08,0.12902532517910004,movies,p_169
6,3.8333134000367863e-08,0.36661675572395325,movies,p_169
7,4.028349849249935e-07,0.056433916091918945,movies,p_169
8,3.170182480971562e-07,0.11427459120750427,movies,p_169
9,2.6920927709284115e-08,0.4334500730037689,movies,p_169
10,1.3036332013882657e-08,0.12528547644615173,movies,p_169
11,3.259758685203451e-08,0.10974840819835663,movies,p_169
12,2.302722634794918e-08,0.11645336449146271,movies,p_169
13,1.878007793720826e-08,0.07865998893976212,movies,p_169
14,1.2979173291682855e-09,0.12260950356721878,movies,p_169
15,1.8618791841618076e-08,0.05979525297880173,movies,p_169
16,2.0395930278027663e-08,0.17978736758232117,movies,p_169
17,4.253323027114675e-09,0.4894406795501709,movies,p_169
18,1.8821326719375975e-08,0.2509273886680603,movies,p_169
19,8.586953370581796e-09,0.40487396717071533,movies,p_169
20,5.632347477302346e-09,0.2319961041212082,movies,p_169
21,4.346689952416938e-10,0.3113785684108734,movies,p_169
22,4.661016572704568e-10,0.44457611441612244,movies,p_169
23,1.0409219264317926e-08,0.16013497114181519,movies,p_169
24,5.9919607053871e-08,0.16659601032733917,movies,p_169
25,2.4621255079182447e-07,0.10542323440313339,movies,p_169
26,2.19328946116093e-08,0.6164408922195435,movies,p_169
27,6.187598842188891e-07,0.3879818916320801,movies,p_169
0,1.2932057202874603e-08,0.08353783190250397,movies,p_170
1,4.900966388277084e-08,0.15210813283920288,movies,p_170
2,5.074893749679177e-08,0.12158561497926712,movies,p_170
3,9.922936783368641e-08,0.06981392949819565,movies,p_170
4,1.9338584422712302e-07,0.10706501454114914,movies,p_170
5,2.6393149710202124e-07,0.05692915990948677,movies,p_170
6,1.4142561610697157e-07,0.30489465594291687,movies,p_170
7,4.343844395293672e-08,0.7211406826972961,movies,p_170
8,1.2813863747851428e-07,0.11740053445100784,movies,p_170
9,4.425627153636924e-08,0.23741456866264343,movies,p_170
10,4.718369694955982e-08,0.2312617152929306,movies,p_170
11,1.4368633571848477e-07,0.37578803300857544,movies,p_170
12,5.658783663875511e-08,0.3464162051677704,movies,p_170
13,8.097201487089478e-08,0.5730559825897217,movies,p_170
14,4.701578859567235e-08,0.5865421295166016,movies,p_170
15,5.465071239996178e-07,0.5001510977745056,movies,p_170
16,1.4044832141735242e-06,0.2134324014186859,movies,p_170
17,1.7713274473862839e-06,0.34510523080825806,movies,p_170
18,7.609021395182936e-07,0.40639546513557434,movies,p_170
19,4.781223879035679e-07,0.5271238088607788,movies,p_170
20,5.606495960819302e-07,0.4813782870769501,movies,p_170
21,7.925697218524874e-07,0.5600066781044006,movies,p_170
22,1.4970896700106096e-06,0.15934623777866364,movies,p_170
23,1.1509437172207981e-06,0.22617031633853912,movies,p_170
24,4.794856067746878e-06,0.16147847473621368,movies,p_170
25,7.067936167004518e-06,0.12222040444612503,movies,p_170
26,1.4273075521487044e-06,0.4794209599494934,movies,p_170
27,5.106453500047792e-07,0.2687596082687378,movies,p_170
0,1.0832239993874282e-08,0.0933227390050888,movies,p_171
1,4.464602554321573e-08,0.17769494652748108,movies,p_171
2,9.603283501746773e-08,0.10921206325292587,movies,p_171
3,8.677486817987301e-08,0.4829632639884949,movies,p_171
4,4.4742404270436964e-07,0.30122110247612,movies,p_171
5,2.8124682671659684e-07,0.0998867005109787,movies,p_171
6,1.1266086730188363e-08,0.2518281936645508,movies,p_171
7,1.053538145612265e-09,0.42500945925712585,movies,p_171
8,4.7149524284861855e-09,0.1028318703174591,movies,p_171
9,1.0623541157883665e-08,0.11534997075796127,movies,p_171
10,1.723436504619258e-08,0.10165945440530777,movies,p_171
11,3.0956393004544225e-08,0.07258777320384979,movies,p_171
12,1.3251584718432241e-08,0.10974710434675217,movies,p_171
13,5.511494194365696e-08,0.048694513738155365,movies,p_171
14,1.2888381917264269e-08,0.21640488505363464,movies,p_171
15,5.361325605690581e-08,0.1757349818944931,movies,p_171
16,8.515337768244535e-09,0.10527679324150085,movies,p_171
17,4.627241256827119e-09,0.22561360895633698,movies,p_171
18,2.759905193272516e-09,0.14529567956924438,movies,p_171
19,2.3930777359737476e-09,0.5623329877853394,movies,p_171
20,5.88199000617351e-09,0.37870657444000244,movies,p_171
21,5.581713757862872e-09,0.1418870985507965,movies,p_171
22,7.00606417325389e-09,0.2191166877746582,movies,p_171
23,2.2033196600546034e-08,0.14772985875606537,movies,p_171
24,5.472272945894474e-08,0.24394145607948303,movies,p_171
25,2.19243844412631e-07,0.3072018623352051,movies,p_171
26,1.982234998365584e-08,0.6429328322410583,movies,p_171
27,8.746428648009896e-06,0.3914927840232849,movies,p_171
0,2.1561847063367168e-07,0.0922604575753212,movies,p_172
1,5.0541594021069614e-08,0.22595618665218353,movies,p_172
2,4.0934981626605804e-08,0.11729251593351364,movies,p_172
3,6.02776353275658e-08,0.24611051380634308,movies,p_172
4,5.889741139242233e-09,0.26488932967185974,movies,p_172
5,5.874757391666208e-08,0.06731198728084564,movies,p_172
6,2.232722629003092e-08,0.6455680727958679,movies,p_172
7,2.421551181797099e-09,0.7151683568954468,movies,p_172
8,1.190016174490438e-08,0.6941701769828796,movies,p_172
9,1.7276486019568438e-08,0.5587158799171448,movies,p_172
10,3.060133835219858e-08,0.5248661041259766,movies,p_172
11,2.957423994587316e-08,0.4378916025161743,movies,p_172
12,6.280107989198314e-09,0.7245588898658752,movies,p_172
13,1.7677922414804925e-07,0.41677236557006836,movies,p_172
14,1.350618905604506e-08,0.3335590958595276,movies,p_172
15,6.460898021032335e-07,0.11368764191865921,movies,p_172
16,1.9014895258351316e-07,0.08966638892889023,movies,p_172
17,2.016263778159555e-07,0.14850589632987976,movies,p_172
18,1.3285345801250514e-07,0.19564098119735718,movies,p_172
19,1.4685640259415322e-08,0.6152040362358093,movies,p_172
20,4.3935585836152313e-07,0.5106655359268188,movies,p_172
21,1.444797419480892e-07,0.4706772267818451,movies,p_172
22,7.909208221690278e-08,0.22971051931381226,movies,p_172
23,3.6767642086488195e-07,0.05564425140619278,movies,p_172
24,1.754233380779624e-06,0.034050352871418,movies,p_172
25,1.1104641998826992e-05,0.03373926505446434,movies,p_172
26,3.8269236029009335e-06,0.3673235774040222,movies,p_172
27,4.084765532752499e-05,0.13473814725875854,movies,p_172
0,3.617080074036494e-05,0.0613999180495739,movies,p_173
1,8.971107308752835e-05,0.09101670235395432,movies,p_173
2,3.6686051316792145e-05,0.12491422891616821,movies,p_173
3,9.4061360869091e-06,0.2477404922246933,movies,p_173
4,1.069579525392328e-06,0.0687139704823494,movies,p_173
5,3.729404488694854e-05,0.059451960027217865,movies,p_173
6,1.3704638149647508e-05,0.17043536901474,movies,p_173
7,9.139403118751943e-06,0.43935123085975647,movies,p_173
8,1.5738869478809647e-05,0.18699857592582703,movies,p_173
9,2.6427460397826508e-05,0.39223289489746094,movies,p_173
10,8.663841072120704e-06,0.20577339828014374,movies,p_173
11,2.5438348529860377e-06,0.4470779597759247,movies,p_173
12,9.009484074340435e-07,0.477533757686615,movies,p_173
13,8.496581926920044e-07,0.3619370460510254,movies,p_173
14,4.5675236037823197e-07,0.38309428095817566,movies,p_173
15,1.1899057739128693e-07,0.3083374500274658,movies,p_173
16,1.5377777629055345e-07,0.44057556986808777,movies,p_173
17,2.282003492837248e-07,0.3605141043663025,movies,p_173
18,1.6919921108637936e-07,0.32927751541137695,movies,p_173
19,1.3697007261725958e-07,0.3346271216869354,movies,p_173
20,4.277402609886849e-08,0.8605276942253113,movies,p_173
21,9.338930517799326e-09,0.9845214486122131,movies,p_173
22,5.238059941348183e-08,0.935060977935791,movies,p_173
23,4.1835781416921236e-07,0.4682732820510864,movies,p_173
24,3.1866485983300663e-07,0.4991805851459503,movies,p_173
25,3.1667823918724025e-07,0.09623360633850098,movies,p_173
26,1.8338109919469048e-09,0.45273661613464355,movies,p_173
27,1.3789418495946393e-08,0.22591131925582886,movies,p_173
0,3.4280105865036603e-07,0.22639799118041992,movies,p_174
1,5.505375497705245e-07,0.12056522071361542,movies,p_174
2,1.2624406053873827e-06,0.05782049894332886,movies,p_174
3,2.023238465653776e-07,0.0608571358025074,movies,p_174
4,2.427475465083262e-07,0.07141844928264618,movies,p_174
5,1.373628833789553e-06,0.046901002526283264,movies,p_174
6,3.32187852336574e-07,0.5944539904594421,movies,p_174
7,1.0953339142361074e-06,0.20182324945926666,movies,p_174
8,1.478297804169415e-06,0.32174140214920044,movies,p_174
9,3.379958002369676e-07,0.22582924365997314,movies,p_174
10,9.282971547008856e-08,0.38694068789482117,movies,p_174
11,4.2571834057980595e-08,0.4125502109527588,movies,p_174
12,1.3819433597461739e-08,0.6690908074378967,movies,p_174
13,9.30544743482642e-08,0.5402270555496216,movies,p_174
14,4.5231471901274745e-09,0.592858076095581,movies,p_174
15,7.203081509032927e-08,0.18870756030082703,movies,p_174
16,5.757453180876837e-08,0.13029715418815613,movies,p_174
17,2.261328369002058e-08,0.16805580258369446,movies,p_174
18,8.11473377382299e-09,0.4760363698005676,movies,p_174
19,9.993852412293336e-10,0.6857101917266846,movies,p_174
20,6.271034802551867e-10,0.4364185035228729,movies,p_174
21,3.4492872447167144e-10,0.581871509552002,movies,p_174
22,1.8290643444274224e-09,0.5396827459335327,movies,p_174
23,3.01970537464058e-08,0.18833300471305847,movies,p_174
24,3.550312399625e-08,0.09058592468500137,movies,p_174
25,3.9547305874521044e-08,0.16069339215755463,movies,p_174
26,1.2910004620891868e-08,0.46591368317604065,movies,p_174
27,2.2573684077542566e-07,0.13196393847465515,movies,p_174
0,3.080136323774241e-08,0.10191703587770462,movies,p_175
1,3.1966170155328655e-08,0.11731287091970444,movies,p_175
2,2.397565594947082e-07,0.15874426066875458,movies,p_175
3,2.0890919927296636e-07,0.5028117299079895,movies,p_175
4,9.202431527910448e-08,0.27118560671806335,movies,p_175
5,2.633101701121632e-07,0.05692169815301895,movies,p_175
6,4.30584691457625e-07,0.3613370358943939,movies,p_175
7,2.9313278915310548e-08,0.5629884004592896,movies,p_175
8,2.3701930729203013e-07,0.2363300323486328,movies,p_175
9,1.9527620054304862e-07,0.6766782402992249,movies,p_175
10,4.2837635305659205e-07,0.2921850085258484,movies,p_175
11,5.663890192408871e-07,0.21141335368156433,movies,p_175
12,8.62952997948696e-09,0.7676831483840942,movies,p_175
13,1.2326970022513706e-07,0.11358381062746048,movies,p_175
14,1.272346494829435e-08,0.39829301834106445,movies,p_175
15,5.925394930272887e-08,0.1974971890449524,movies,p_175
16,6.17852791151563e-08,0.1994982361793518,movies,p_175
17,1.5063901059875207e-07,0.1461125910282135,movies,p_175
18,2.2795251197749167e-07,0.4620476961135864,movies,p_175
19,5.602194050879916e-07,0.47855818271636963,movies,p_175
20,1.071549149855855e-06,0.4360939860343933,movies,p_175
21,6.316332132882962e-07,0.36868923902511597,movies,p_175
22,2.3491890033255913e-07,0.3264053165912628,movies,p_175
23,9.889114380712272e-07,0.11924450844526291,movies,p_175
24,2.6898321721091634e-06,0.14824487268924713,movies,p_175
25,1.536594754725229e-05,0.1415358930826187,movies,p_175
26,4.6892764657968655e-06,0.5417026281356812,movies,p_175
27,1.543550388305448e-05,0.2797400951385498,movies,p_175
0,2.144268052006737e-07,0.1477188616991043,movies,p_176
1,8.096675401247921e-07,0.06664226949214935,movies,p_176
2,1.311796609115845e-06,0.08539292961359024,movies,p_176
3,7.567215902781754e-07,0.1160181537270546,movies,p_176
4,4.120859955492051e-07,0.07686621695756912,movies,p_176
5,1.4682554194678232e-07,0.12580808997154236,movies,p_176
6,1.1710317160407158e-08,0.589719831943512,movies,p_176
7,1.989067932584021e-08,0.30681493878364563,movies,p_176
8,1.5311368173343e-08,0.6240620017051697,movies,p_176
9,5.620264786898588e-08,0.3346462845802307,movies,p_176
10,4.0706471082785356e-08,0.08222848176956177,movies,p_176
11,3.342201537748224e-08,0.22676098346710205,movies,p_176
12,2.5420016314114946e-08,0.1770719438791275,movies,p_176
13,1.1183070469655831e-08,0.23035885393619537,movies,p_176
14,1.9408455287361903e-08,0.2095421999692917,movies,p_176
15,3.282492855305463e-08,0.3222350776195526,movies,p_176
16,8.02606070493539e-09,0.5972238183021545,movies,p_176
17,4.838371037152456e-09,0.3441845774650574,movies,p_176
18,1.5257751728725566e-09,0.7660489082336426,movies,p_176
19,4.54010296024876e-09,0.44359731674194336,movies,p_176
20,1.4958381200358417e-08,0.897196352481842,movies,p_176
21,6.693800003176875e-08,0.5345930457115173,movies,p_176
22,4.6114656981899316e-08,0.11348551511764526,movies,p_176
23,5.862444822923862e-07,0.10599509626626968,movies,p_176
24,1.029623490467202e-06,0.059323910623788834,movies,p_176
25,1.2258167316758772e-06,0.07830334454774857,movies,p_176
