layer,ground_truth_prob,top_1_prob,region,prompt_id
0,5.249125578643543e-10,0.21286170184612274,latam,p_3764
1,1.1579430470032293e-10,0.10468675941228867,latam,p_3764
2,7.051260964008321e-11,0.07295022904872894,latam,p_3764
3,6.525940898782778e-10,0.03993948921561241,latam,p_3764
4,4.654060692388384e-09,0.0272421482950449,latam,p_3764
5,1.1234498664691728e-08,0.08850542455911636,latam,p_3764
6,3.056837982740035e-08,0.17310740053653717,latam,p_3764
7,8.035669907258125e-08,0.08615493029356003,latam,p_3764
8,4.767937511473974e-08,0.04191882163286209,latam,p_3764
9,1.3573711044045922e-08,0.11434841901063919,latam,p_3764
10,6.119155671058252e-08,0.10182999819517136,latam,p_3764
11,1.0537648620356777e-07,0.037218693643808365,latam,p_3764
12,1.97701723436694e-07,0.022369632497429848,latam,p_3764
13,3.151571661419439e-07,0.030543038621544838,latam,p_3764
14,1.2533062943020923e-07,0.04882761836051941,latam,p_3764
15,8.059935652227068e-08,0.05474391579627991,latam,p_3764
16,1.7765830762073165e-07,0.025113273411989212,latam,p_3764
17,2.0106863019009324e-07,0.05065735802054405,latam,p_3764
18,8.314495403283217e-08,0.13471314311027527,latam,p_3764
19,7.659487266664655e-08,0.28028255701065063,latam,p_3764
20,6.099699589867669e-08,0.491737425327301,latam,p_3764
21,9.994557359505052e-08,0.3653142750263214,latam,p_3764
22,2.9494253706019435e-09,0.6427595019340515,latam,p_3764
23,4.182290957999157e-09,0.5374195575714111,latam,p_3764
24,1.223587120513514e-09,0.540892481803894,latam,p_3764
25,1.791255033189998e-09,0.6648203730583191,latam,p_3764
26,4.887668603181794e-10,0.5989483594894409,latam,p_3764
27,5.422006843502913e-09,0.38312220573425293,latam,p_3764
28,5.0695008191326e-09,0.26713889837265015,latam,p_3764
29,3.932936198935977e-09,0.1986996829509735,latam,p_3764
30,8.520318672822214e-09,0.20101121068000793,latam,p_3764
31,9.172630655029934e-09,0.2001294046640396,latam,p_3764
32,7.471657736957127e-10,0.4643200635910034,latam,p_3764
33,5.6194358194483485e-11,0.7725666165351868,latam,p_3764
34,3.180633978416836e-09,0.8504760265350342,latam,p_3764
35,4.427209532309462e-08,0.28508251905441284,latam,p_3764
0,4.765942662743328e-08,0.21286170184612274,latam,p_3765
1,8.743901958041533e-08,0.10468675941228867,latam,p_3765
2,1.2740154886614619e-07,0.07295022904872894,latam,p_3765
3,1.7197075067088008e-05,0.03993948921561241,latam,p_3765
4,8.482092380290851e-05,0.0272421482950449,latam,p_3765
5,9.029873763211071e-05,0.08850542455911636,latam,p_3765
6,0.00014525791630148888,0.17310740053653717,latam,p_3765
7,2.7229754778090864e-05,0.08615493029356003,latam,p_3765
8,1.7683818214209168e-06,0.04191882163286209,latam,p_3765
9,1.3811102235194994e-06,0.11434841901063919,latam,p_3765
10,2.604951134799194e-07,0.10182999819517136,latam,p_3765
11,1.2133023119531572e-06,0.037218693643808365,latam,p_3765
12,1.5690533246015548e-06,0.022369632497429848,latam,p_3765
13,3.0611709007644095e-06,0.030543038621544838,latam,p_3765
14,1.8520458411330765e-07,0.04882761836051941,latam,p_3765
15,4.960742785442562e-07,0.05474391579627991,latam,p_3765
16,3.7512435824282875e-07,0.025113273411989212,latam,p_3765
17,1.9501476344885305e-07,0.05065735802054405,latam,p_3765
18,3.384231916925273e-08,0.13471314311027527,latam,p_3765
19,7.544728930497513e-08,0.28028255701065063,latam,p_3765
20,1.2572769492180669e-08,0.491737425327301,latam,p_3765
21,4.418986954135562e-09,0.3653142750263214,latam,p_3765
22,9.48505940456812e-10,0.6427595019340515,latam,p_3765
23,2.8315099154241352e-09,0.5374195575714111,latam,p_3765
24,3.3157154799567934e-10,0.540892481803894,latam,p_3765
25,2.415057598348369e-10,0.6648203730583191,latam,p_3765
26,6.412363001695454e-11,0.5989483594894409,latam,p_3765
27,5.18332265997401e-10,0.38312220573425293,latam,p_3765
