layer,ground_truth_prob,top_1_prob,region,prompt_id
0,2.477787930388331e-08,0.17796406149864197,latam,p_0
1,3.1289541624346384e-08,0.20657069981098175,latam,p_0
2,4.324983393644288e-08,0.2067956030368805,latam,p_0
3,1.524753656667599e-07,0.050053223967552185,latam,p_0
4,1.65150504471967e-05,0.015247125178575516,latam,p_0
5,7.13843746780185e-06,0.0666397362947464,latam,p_0
6,3.2369289328926243e-06,0.23019877076148987,latam,p_0
7,1.671779159551079e-06,0.057716917246580124,latam,p_0
8,4.0958312297334487e-07,0.033340681344270706,latam,p_0
9,2.8557906261994503e-05,0.19305363297462463,latam,p_0
10,4.409923803905258e-08,0.16487370431423187,latam,p_0
11,3.454026966664969e-07,0.08885721117258072,latam,p_0
12,1.8179676430918335e-07,0.18003730475902557,latam,p_0
13,2.864988246642497e-08,0.24169138073921204,latam,p_0
14,6.0642322274873095e-09,0.25770115852355957,latam,p_0
15,2.1710471642677476e-08,0.2291700392961502,latam,p_0
16,3.643037516098957e-08,0.187739297747612,latam,p_0
17,8.366328074771445e-08,0.09569650143384933,latam,p_0
18,5.723081386577178e-08,0.09052161872386932,latam,p_0
19,1.6129511095641647e-06,0.41930460929870605,latam,p_0
20,1.1383701092881893e-07,0.8517146110534668,latam,p_0
21,1.4802632222199463e-06,0.6402976512908936,latam,p_0
22,6.68405242265635e-09,0.5226767659187317,latam,p_0
23,1.4782857604700439e-08,0.48993486166000366,latam,p_0
24,2.8761861781134712e-09,0.2581198513507843,latam,p_0
25,1.1498146879063142e-09,0.4280800223350525,latam,p_0
26,1.8695442416394314e-10,0.6756445169448853,latam,p_0
27,3.573062123951587e-10,0.5382755398750305,latam,p_0
28,1.42719071559742e-14,0.9316424131393433,latam,p_0
29,1.481653992205234e-12,0.72673499584198,latam,p_0
30,5.978174118931312e-12,0.5897592902183533,latam,p_0
31,6.709384436920374e-11,0.37589219212532043,latam,p_0
32,3.937273423959553e-11,0.6497135162353516,latam,p_0
33,6.743320000168751e-07,0.704675018787384,latam,p_0
34,0.0004849839024245739,0.39751747250556946,latam,p_0
35,0.0010805584024637938,0.20378291606903076,latam,p_0
0,5.42724420959928e-10,0.13374479115009308,latam,p_1
1,8.266208828544563e-10,0.12004072219133377,latam,p_1
2,3.923635860658692e-10,0.11358184367418289,latam,p_1
3,1.9614823099090017e-09,0.04586245119571686,latam,p_1
4,4.4377469521350577e-07,0.04047682508826256,latam,p_1
5,3.370242609435081e-07,0.02916714735329151,latam,p_1
6,7.066174845249407e-08,0.05444847792387009,latam,p_1
7,2.729350789820728e-08,0.03004148043692112,latam,p_1
8,8.715398402969754e-10,0.14208009839057922,latam,p_1
9,9.320687333058686e-09,0.07743436843156815,latam,p_1
10,1.663157433995366e-08,0.09315045177936554,latam,p_1
11,4.715237622576751e-08,0.20218417048454285,latam,p_1
12,6.225992166264405e-08,0.3306358754634857,latam,p_1
13,4.865256642005988e-09,0.8960722088813782,latam,p_1
14,2.4957762434496544e-07,0.10498542338609695,latam,p_1
15,4.1500223346702114e-07,0.08481290936470032,latam,p_1
16,1.0458636268140253e-07,0.10891921073198318,latam,p_1
17,9.929453170798297e-08,0.0616372786462307,latam,p_1
18,9.991666161113244e-08,0.12595336139202118,latam,p_1
19,8.972769194315333e-08,0.07583160698413849,latam,p_1
20,5.078886289311413e-08,0.06948155909776688,latam,p_1
21,3.6980242157369503e-07,0.13380056619644165,latam,p_1
22,4.338631498512768e-08,0.05735209211707115,latam,p_1
23,1.9868093659169972e-07,0.08548299968242645,latam,p_1
24,4.5014912757324055e-06,0.1762862503528595,latam,p_1
25,2.175323288611253e-06,0.3341619074344635,latam,p_1
26,1.0135734100913396e-06,0.13056716322898865,latam,p_1
27,2.5762460609257687e-06,0.20199823379516602,latam,p_1
28,2.072393101570924e-07,0.6907635927200317,latam,p_1
29,3.220895621325326e-07,0.248043030500412,latam,p_1
30,5.7420972865429576e-08,0.6398651003837585,latam,p_1
31,6.19210567265327e-08,0.18751956522464752,latam,p_1
32,1.402324187438353e-06,0.18609778583049774,latam,p_1
33,5.793013357902055e-08,0.7059767246246338,latam,p_1
34,1.423416478019135e-07,0.6918748617172241,latam,p_1
35,3.407204530958552e-06,0.22130852937698364,latam,p_1
0,1.239471525416036e-09,0.16630949079990387,latam,p_2
1,1.176154729165546e-09,0.05590756982564926,latam,p_2
2,2.465750492675056e-09,0.0696624144911766,latam,p_2
3,1.501885193988528e-08,0.028253482654690742,latam,p_2
4,1.1579363672353793e-06,0.03071955032646656,latam,p_2
5,5.975935550850409e-07,0.04298092797398567,latam,p_2
6,1.1820196732514887e-06,0.08269637823104858,latam,p_2
7,1.143505627965169e-07,0.07708947360515594,latam,p_2
8,2.0668847966476278e-08,0.09579427540302277,latam,p_2
9,4.2459875615463716e-09,0.09535592049360275,latam,p_2
10,1.0418159668290627e-09,0.15395665168762207,latam,p_2
11,2.3873949483999013e-09,0.32868698239326477,latam,p_2
12,2.1949970729906454e-09,0.04951116815209389,latam,p_2
13,2.5305191275748484e-09,0.07475053519010544,latam,p_2
14,2.036853796738569e-09,0.11353593319654465,latam,p_2
15,8.749588609191505e-09,0.04145485907793045,latam,p_2
16,3.5911720264181213e-09,0.10499238967895508,latam,p_2
17,4.7035197958678054e-09,0.1379248946905136,latam,p_2
18,4.973778278127838e-09,0.29610422253608704,latam,p_2
19,1.3375736962473184e-08,0.2930167317390442,latam,p_2
20,3.900077061302909e-08,0.19873303174972534,latam,p_2
21,9.340630491294633e-09,0.12635917961597443,latam,p_2
22,1.507039160131285e-09,0.050619687885046005,latam,p_2
23,1.6120292878341047e-09,0.50115567445755,latam,p_2
24,2.8247362227062922e-09,0.10015875101089478,latam,p_2
25,3.7128460306234956e-09,0.08950453251600266,latam,p_2
26,1.3091742134818674e-09,0.10014230012893677,latam,p_2
27,4.668974096233569e-09,0.19194357097148895,latam,p_2
28,1.8952452107701134e-10,0.8635815382003784,latam,p_2
29,1.5672976805269911e-10,0.8437370657920837,latam,p_2
30,2.1241675085548195e-09,0.2610340416431427,latam,p_2
31,6.793265505677937e-09,0.49424663186073303,latam,p_2
32,2.7505185684617572e-08,0.34505805373191833,latam,p_2
33,5.757396337457976e-09,0.38436684012413025,latam,p_2
34,9.802781164580665e-08,0.7968873381614685,latam,p_2
35,5.2621935537899844e-06,0.19836938381195068,latam,p_2
0,2.9485820007835173e-08,0.18420101702213287,latam,p_3
1,1.5903900418834382e-08,0.27987802028656006,latam,p_3
2,1.9217139879401657e-08,0.12345690280199051,latam,p_3
3,5.1021107339010996e-08,0.044820595532655716,latam,p_3
4,4.5262281673785765e-06,0.08093119412660599,latam,p_3
5,1.1648863846858148e-06,0.023700403049588203,latam,p_3
6,5.553126811719267e-07,0.023187048733234406,latam,p_3
7,7.275954061469747e-08,0.025977184996008873,latam,p_3
8,1.6551410908505204e-08,0.1548556685447693,latam,p_3
9,7.308853611220911e-08,0.12403091788291931,latam,p_3
10,8.18231740140618e-08,0.1376197338104248,latam,p_3
11,2.3572734164645226e-07,0.17445532977581024,latam,p_3
12,3.952063565293429e-08,0.2463354468345642,latam,p_3
13,2.02164489593315e-08,0.34938743710517883,latam,p_3
14,2.557719191997876e-08,0.0678795874118805,latam,p_3
15,1.0756607160544718e-08,0.07518728822469711,latam,p_3
16,4.567907385677472e-09,0.11530508100986481,latam,p_3
17,8.783479721330423e-09,0.10438697040081024,latam,p_3
18,6.200808755352227e-09,0.09814400225877762,latam,p_3
19,2.8222377768116758e-09,0.15389704704284668,latam,p_3
20,4.7296309091393596e-09,0.18814970552921295,latam,p_3
21,8.278062679778486e-09,0.09543339908123016,latam,p_3
22,8.074504620481093e-09,0.6186925172805786,latam,p_3
23,9.127101741057686e-09,0.773073673248291,latam,p_3
24,2.305094000121244e-07,0.2888226807117462,latam,p_3
25,1.5896651461844158e-07,0.14935420453548431,latam,p_3
26,2.71676316998537e-08,0.13425229489803314,latam,p_3
27,9.82232748469869e-08,0.0870041698217392,latam,p_3
28,8.311253196779944e-08,0.4228462874889374,latam,p_3
29,2.2655569864582503e-07,0.538393497467041,latam,p_3
30,3.574722597932123e-07,0.3513869345188141,latam,p_3
31,2.007427042372001e-07,0.35616230964660645,latam,p_3
32,1.2402304605529935e-07,0.5686163902282715,latam,p_3
33,1.3954518651715375e-09,0.8820538520812988,latam,p_3
34,7.662796974727826e-08,0.6172043681144714,latam,p_3
35,1.2375232472550124e-05,0.3030688166618347,latam,p_3
0,4.55545212663111e-10,0.18420101702213287,latam,p_4
1,9.064600181574178e-10,0.27987802028656006,latam,p_4
