layer,ground_truth_prob,top_1_prob,region,prompt_id
33,1.1795323828778237e-08,0.5360180735588074,latam,p_1883
34,7.016122708591865e-06,0.5267289280891418,latam,p_1883
35,0.00010602648399071768,0.30345797538757324,latam,p_1883
0,1.2818019978766415e-09,0.12394779175519943,latam,p_1884
1,5.918826762041363e-09,0.15528611838817596,latam,p_1884
2,4.048067658857235e-09,0.10244379192590714,latam,p_1884
3,2.3524798109519907e-07,0.03985363245010376,latam,p_1884
4,2.3299753593164496e-06,0.02469964325428009,latam,p_1884
5,1.7438544546166668e-06,0.03772096708416939,latam,p_1884
6,1.4976196780480677e-06,0.09710126370191574,latam,p_1884
7,4.7057730512278795e-07,0.05243733525276184,latam,p_1884
8,7.645721833426933e-10,0.4416601359844208,latam,p_1884
9,2.4859122049747384e-07,0.16978241503238678,latam,p_1884
10,7.544727509412041e-09,0.10666955262422562,latam,p_1884
11,9.62705257734342e-08,0.06048070639371872,latam,p_1884
12,2.44547777583648e-08,0.35636019706726074,latam,p_1884
13,3.539559401133374e-08,0.2739998996257782,latam,p_1884
14,2.5139330617207634e-08,0.08830676972866058,latam,p_1884
15,5.007565917480861e-09,0.21245069801807404,latam,p_1884
16,2.0078949614088515e-09,0.15397711098194122,latam,p_1884
17,8.766322667774773e-10,0.19938509166240692,latam,p_1884
18,2.528257159184477e-09,0.35164374113082886,latam,p_1884
19,7.533687806926537e-08,0.22818216681480408,latam,p_1884
20,8.185313760122881e-09,0.13155226409435272,latam,p_1884
21,3.3890440676032085e-08,0.06594567000865936,latam,p_1884
22,6.057983892304719e-09,0.14867380261421204,latam,p_1884
23,3.4882180699469245e-08,0.42652297019958496,latam,p_1884
24,1.0641846159842316e-07,0.11410146206617355,latam,p_1884
25,1.1787123277429146e-08,0.14375868439674377,latam,p_1884
26,6.156744558616367e-10,0.3387567400932312,latam,p_1884
27,9.104726972353205e-10,0.17918507754802704,latam,p_1884
28,4.831637867575012e-10,0.21729661524295807,latam,p_1884
29,7.862641093758782e-10,0.37980833649635315,latam,p_1884
30,2.0470170003505928e-09,0.42290183901786804,latam,p_1884
31,5.371062705705754e-09,0.2983597218990326,latam,p_1884
32,2.488604877726175e-09,0.2732682526111603,latam,p_1884
33,1.0768200775501668e-09,0.5139427781105042,latam,p_1884
34,2.900717106513184e-07,0.4905281960964203,latam,p_1884
35,4.750496827909956e-06,0.41446805000305176,latam,p_1884
0,2.744583171843118e-10,0.18171073496341705,latam,p_1885
1,2.8717106470566023e-10,0.07679441571235657,latam,p_1885
2,1.978715802319897e-10,0.22346748411655426,latam,p_1885
3,6.519728312781581e-09,0.11347736418247223,latam,p_1885
4,5.300620387060917e-07,0.04212244972586632,latam,p_1885
5,3.7676176134482375e-07,0.03421977907419205,latam,p_1885
6,1.260432441085868e-06,0.013237507082521915,latam,p_1885
7,1.4462392528002965e-07,0.23386141657829285,latam,p_1885
8,1.0705009145794975e-07,0.19245128333568573,latam,p_1885
9,2.8863831857961486e-07,0.10046764463186264,latam,p_1885
10,1.2140037597418996e-06,0.10967271775007248,latam,p_1885
11,2.9265288503665943e-07,0.06274488568305969,latam,p_1885
12,9.195124448524439e-07,0.1980436146259308,latam,p_1885
13,3.009034230672114e-07,0.1869412660598755,latam,p_1885
14,7.793136660438904e-07,0.4323101341724396,latam,p_1885
15,1.419126789414804e-07,0.702521800994873,latam,p_1885
16,2.1402031791240006e-07,0.5560267567634583,latam,p_1885
17,8.019011374926777e-07,0.6334003806114197,latam,p_1885
18,5.055588871982764e-07,0.7744695544242859,latam,p_1885
19,2.4927347297420965e-08,0.9218311309814453,latam,p_1885
20,1.434376173392593e-07,0.8309783339500427,latam,p_1885
21,2.085827901510129e-07,0.8816405534744263,latam,p_1885
22,1.0729326049840893e-07,0.739287257194519,latam,p_1885
23,2.0973567771420676e-08,0.46959224343299866,latam,p_1885
24,1.2881046451695966e-08,0.7611402869224548,latam,p_1885
25,7.37879375378725e-08,0.3868417739868164,latam,p_1885
26,1.0937829131307808e-07,0.5017798542976379,latam,p_1885
27,3.5885385329947894e-08,0.45021507143974304,latam,p_1885
28,8.89482532073771e-09,0.3660888671875,latam,p_1885
29,1.049121944873832e-08,0.5123429894447327,latam,p_1885
30,6.630660909223707e-09,0.5162143707275391,latam,p_1885
31,8.418892250006138e-09,0.6914608478546143,latam,p_1885
32,1.897985768550825e-09,0.7157202959060669,latam,p_1885
33,2.896908546379251e-10,0.40145817399024963,latam,p_1885
34,1.0729211297189067e-08,0.3643398880958557,latam,p_1885
35,2.7447617867437657e-07,0.2632595896720886,latam,p_1885
0,5.832537924854719e-11,0.31977027654647827,latam,p_1886
1,2.5194038522080575e-10,0.28926756978034973,latam,p_1886
2,2.5421548199844324e-10,0.44606199860572815,latam,p_1886
3,9.283488977551713e-10,0.29926180839538574,latam,p_1886
4,7.626452713793697e-08,0.021738771349191666,latam,p_1886
5,1.424655238224659e-07,0.25480321049690247,latam,p_1886
6,1.6252953400908154e-06,0.18459045886993408,latam,p_1886
7,6.665287628493388e-07,0.3067286014556885,latam,p_1886
8,1.0795298521770746e-07,0.04931407794356346,latam,p_1886
9,4.698657107837789e-08,0.03784973919391632,latam,p_1886
10,1.601856922661682e-07,0.07700284570455551,latam,p_1886
11,5.367715161241904e-08,0.10288216173648834,latam,p_1886
12,4.4375054741863096e-09,0.1061888039112091,latam,p_1886
13,1.6418429948927837e-09,0.21130800247192383,latam,p_1886
14,5.622015297745975e-09,0.07428791373968124,latam,p_1886
15,1.2015849648605581e-08,0.05157715454697609,latam,p_1886
16,1.5083694293593908e-08,0.12253693491220474,latam,p_1886
17,1.1327652593706716e-08,0.05412746220827103,latam,p_1886
18,1.1984719883173511e-08,0.0927639901638031,latam,p_1886
19,1.732297363332691e-07,0.23716232180595398,latam,p_1886
20,5.817247128447889e-08,0.4284694790840149,latam,p_1886
21,4.489288940590086e-08,0.22445785999298096,latam,p_1886
22,8.82175665850582e-09,0.45653343200683594,latam,p_1886
23,1.3083648608969156e-09,0.800957441329956,latam,p_1886
24,5.1602162542963015e-09,0.46483898162841797,latam,p_1886
25,3.895317124413822e-10,0.8389925360679626,latam,p_1886
26,4.1194433975100253e-10,0.6117760539054871,latam,p_1886
27,7.318823325164203e-10,0.36329370737075806,latam,p_1886
28,1.432531935956216e-12,0.9745814800262451,latam,p_1886
29,1.4220056339039888e-12,0.7984083890914917,latam,p_1886
30,1.8497647857884658e-11,0.5864638686180115,latam,p_1886
31,2.924589459496474e-10,0.3950600028038025,latam,p_1886
32,3.609091497880357e-11,0.7709683775901794,latam,p_1886
33,6.436322286772211e-13,0.7346140742301941,latam,p_1886
34,8.150783381566384e-10,0.5055585503578186,latam,p_1886
35,5.433635124063585e-07,0.4355100095272064,latam,p_1886
0,3.89185515412005e-12,0.31977027654647827,latam,p_1887
1,1.1607475397523714e-11,0.28926756978034973,latam,p_1887
2,1.2640092965365834e-11,0.44606199860572815,latam,p_1887
3,1.8032908499776568e-10,0.29926180839538574,latam,p_1887
4,6.177570899268403e-09,0.021738771349191666,latam,p_1887
5,1.9544122764614258e-08,0.25480321049690247,latam,p_1887
6,7.774596610943263e-08,0.18459045886993408,latam,p_1887
7,3.347056320990305e-08,0.3067286014556885,latam,p_1887
8,5.062453567461489e-08,0.04931407794356346,latam,p_1887
9,3.8758511067271684e-08,0.03784973919391632,latam,p_1887
10,2.797787246322514e-08,0.07700284570455551,latam,p_1887
11,3.321574837400476e-08,0.10288216173648834,latam,p_1887
12,7.297883186652143e-09,0.1061888039112091,latam,p_1887
13,1.553706829859891e-09,0.21130800247192383,latam,p_1887
14,2.8288040798685188e-09,0.07428791373968124,latam,p_1887
15,1.907585645000154e-09,0.05157715454697609,latam,p_1887
16,8.328163048076931e-09,0.12253693491220474,latam,p_1887
17,2.0225805474893832e-09,0.05412746220827103,latam,p_1887
18,2.6888207216302362e-09,0.0927639901638031,latam,p_1887
19,1.3556734401731774e-08,0.23716232180595398,latam,p_1887
20,5.97265126245361e-09,0.4284694790840149,latam,p_1887
21,4.76777728408706e-09,0.22445785999298096,latam,p_1887
22,3.880220145191515e-09,0.45653343200683594,latam,p_1887
23,2.2533119814482916e-09,0.800957441329956,latam,p_1887
24,1.5000232167494687e-08,0.46483898162841797,latam,p_1887
25,2.607975835289267e-09,0.8389925360679626,latam,p_1887
26,2.5983739604384937e-09,0.6117760539054871,latam,p_1887
27,4.1757450830459675e-09,0.36329370737075806,latam,p_1887
28,4.9972630200567636e-12,0.9745814800262451,latam,p_1887
29,1.7912381647389175e-12,0.7984083890914917,latam,p_1887
30,2.923719252811985e-11,0.5864638686180115,latam,p_1887
31,3.6914188372705325e-10,0.3950600028038025,latam,p_1887
32,2.501265514154305e-11,0.7709683775901794,latam,p_1887
33,2.0914869228866317e-12,0.7346140742301941,latam,p_1887
34,7.463147877473375e-10,0.5055585503578186,latam,p_1887
35,2.8223061576682085e-07,0.4355100095272064,latam,p_1887
0,2.6016835907860525e-10,0.3352285623550415,latam,p_1888
1,8.449920624320484e-11,0.3012387156486511,latam,p_1888
2,5.5345845961785045e-11,0.5367912650108337,latam,p_1888
3,7.099326682080687e-11,0.1437467485666275,latam,p_1888
4,2.6258124563582896e-09,0.013400773517787457,latam,p_1888
5,8.115869754021787e-09,0.10631684958934784,latam,p_1888
6,3.098191569961273e-08,0.19035246968269348,latam,p_1888
7,1.320579823271828e-08,0.09867450594902039,latam,p_1888
8,1.8781525668032373e-08,0.07942986488342285,latam,p_1888
9,8.554311925479396e-09,0.0843578651547432,latam,p_1888
10,3.531889092300844e-08,0.13185009360313416,latam,p_1888
11,2.1282312445691787e-07,0.04276763275265694,latam,p_1888
12,5.886083727091318e-07,0.020569313317537308,latam,p_1888
13,2.4717584778954915e-07,0.09002500772476196,latam,p_1888
14,1.2839362284466915e-07,0.05043589696288109,latam,p_1888
15,2.12827458767606e-07,0.03900252655148506,latam,p_1888
16,2.489206281097722e-07,0.06766317039728165,latam,p_1888
17,5.06600827065995e-07,0.09105672687292099,latam,p_1888
18,1.9212848201277666e-07,0.05457832291722298,latam,p_1888
19,3.848206375778318e-08,0.13762466609477997,latam,p_1888
20,6.761415960454542e-08,0.110683374106884,latam,p_1888
21,8.491241487718071e-08,0.08851998299360275,latam,p_1888
22,2.4937033771266215e-08,0.11594395339488983,latam,p_1888
23,3.280512528291979e-09,0.13252955675125122,latam,p_1888
24,1.2896323120514808e-08,0.0751103013753891,latam,p_1888
25,4.672087605683828e-09,0.13103289902210236,latam,p_1888
26,3.242473178843852e-09,0.14720642566680908,latam,p_1888
27,3.6188396723702e-09,0.6101848483085632,latam,p_1888
28,7.028888138194134e-09,0.7380895614624023,latam,p_1888
29,1.5289600696632988e-09,0.7887068390846252,latam,p_1888
30,1.0979293030288773e-09,0.74588543176651,latam,p_1888
31,9.743991169486321e-10,0.8334484100341797,latam,p_1888
32,9.449390159232962e-10,0.8435157537460327,latam,p_1888
33,6.969675392376473e-10,0.371856689453125,latam,p_1888
34,1.9636127390754154e-08,0.36541807651519775,latam,p_1888
35,2.753480146111542e-07,0.18446283042430878,latam,p_1888
0,2.0740578698941192e-10,0.34010210633277893,latam,p_1889
1,8.199490392213349e-11,0.2425122708082199,latam,p_1889
2,2.590737624430517e-10,0.31330257654190063,latam,p_1889
3,2.2156028123276883e-09,0.14761774241924286,latam,p_1889
4,2.1593683641185635e-07,0.025243349373340607,latam,p_1889
5,1.736577814881457e-07,0.24808475375175476,latam,p_1889
6,1.994400918192696e-06,0.08734620362520218,latam,p_1889
7,1.3166235248718294e-06,0.19644509255886078,latam,p_1889
8,2.3502597201741082e-08,0.06628584861755371,latam,p_1889
9,7.884202801733409e-08,0.13170406222343445,latam,p_1889
10,5.7514983886619575e-09,0.29910752177238464,latam,p_1889
11,1.1528074495004148e-08,0.060901984572410583,latam,p_1889
12,3.295316375329094e-08,0.028117526322603226,latam,p_1889
13,3.500154832636326e-08,0.050877977162599564,latam,p_1889
14,2.7718039419255547e-08,0.03155198320746422,latam,p_1889
15,3.432954898130447e-08,0.032973095774650574,latam,p_1889
16,4.8540722552559146e-09,0.11347267031669617,latam,p_1889
17,1.182155928702855e-09,0.12224767357110977,latam,p_1889
18,1.83020443245141e-09,0.11596646904945374,latam,p_1889
19,2.1851664921967995e-09,0.4396739602088928,latam,p_1889
20,9.156647107211313e-10,0.4886045455932617,latam,p_1889
21,3.8541561608873565e-10,0.3359939455986023,latam,p_1889
22,9.676683065951153e-12,0.3336494565010071,latam,p_1889
23,2.178446442333004e-12,0.28086477518081665,latam,p_1889
24,1.9165407921708372e-13,0.5581532120704651,latam,p_1889
25,1.1107194807999377e-12,0.41805925965309143,latam,p_1889
26,2.0254028489097298e-12,0.44508764147758484,latam,p_1889
27,2.869360651858166e-11,0.1579369157552719,latam,p_1889
28,9.282638026297807e-12,0.6092684864997864,latam,p_1889
29,1.493373480432325e-11,0.7322580218315125,latam,p_1889
30,3.1894428070833314e-11,0.28783926367759705,latam,p_1889
31,4.2577979336710925e-11,0.3009719252586365,latam,p_1889
32,3.525142330818021e-11,0.6009540557861328,latam,p_1889
33,1.6997427770837348e-11,0.4878452718257904,latam,p_1889
34,3.299751583085708e-08,0.40644338726997375,latam,p_1889
35,2.634125848999247e-06,0.2655617594718933,latam,p_1889
0,1.3465554192515494e-11,0.2733340859413147,latam,p_1890
1,2.5361013636371332e-11,0.2537992000579834,latam,p_1890
2,3.317155231052915e-11,0.17793376743793488,latam,p_1890
3,6.278810110726951e-11,0.24424467980861664,latam,p_1890
4,3.542670157230532e-09,0.01873440109193325,latam,p_1890
5,2.721673908467892e-08,0.2382160872220993,latam,p_1890
6,1.1874707439574195e-08,0.19518199563026428,latam,p_1890
7,2.33171681962574e-09,0.2591255307197571,latam,p_1890
8,1.3719831937208937e-09,0.094572514295578,latam,p_1890
9,1.7885409819839992e-10,0.04506222903728485,latam,p_1890
10,3.7386435614017444e-10,0.10755293071269989,latam,p_1890
11,1.8806724233488836e-10,0.20699569582939148,latam,p_1890
12,2.491249706526588e-10,0.07324831187725067,latam,p_1890
13,1.2341405675186934e-10,0.2301488220691681,latam,p_1890
14,7.693871234559779e-11,0.05396638438105583,latam,p_1890
15,3.2376074043938274e-11,0.07395260035991669,latam,p_1890
16,1.7425733078724193e-10,0.05495200306177139,latam,p_1890
17,1.683120726125864e-10,0.023694422096014023,latam,p_1890
18,4.230940042759812e-10,0.06367295980453491,latam,p_1890
19,8.279429586366405e-09,0.12017075717449188,latam,p_1890
20,3.765399547717152e-09,0.12500762939453125,latam,p_1890
21,1.3314441993372839e-08,0.11841857433319092,latam,p_1890
22,1.8336645979388777e-08,0.22925065457820892,latam,p_1890
23,8.89212614652024e-09,0.5097853541374207,latam,p_1890
24,3.4394016523719984e-08,0.07704898715019226,latam,p_1890
25,1.5359921334834326e-08,0.19787749648094177,latam,p_1890
26,8.195157441548417e-09,0.10409004986286163,latam,p_1890
27,7.960614389901366e-09,0.09374848753213882,latam,p_1890
28,1.2932164228374177e-09,0.23481982946395874,latam,p_1890
29,4.401155551114755e-10,0.4982260465621948,latam,p_1890
30,4.079186641248178e-11,0.9427862167358398,latam,p_1890
31,4.1532691175127923e-10,0.910538375377655,latam,p_1890
32,8.771666171192294e-10,0.6397486329078674,latam,p_1890
33,6.032347954487705e-10,0.833812952041626,latam,p_1890
34,5.057148655396304e-08,0.7541368007659912,latam,p_1890
35,3.163689598295605e-06,0.47001370787620544,latam,p_1890
0,3.94940460543558e-12,0.2733340859413147,latam,p_1891
1,1.8414370722696916e-11,0.2537992000579834,latam,p_1891
2,1.7877107780228663e-11,0.17793376743793488,latam,p_1891
3,2.041432162203094e-10,0.24424467980861664,latam,p_1891
4,3.730638464816138e-09,0.01873440109193325,latam,p_1891
5,5.594471996772654e-09,0.2382160872220993,latam,p_1891
6,7.295823678532543e-08,0.19518199563026428,latam,p_1891
7,3.0399043282614e-08,0.2591255307197571,latam,p_1891
8,6.915525929684918e-09,0.094572514295578,latam,p_1891
9,5.049928475386878e-09,0.04506222903728485,latam,p_1891
10,3.8431342552769365e-09,0.10755293071269989,latam,p_1891
11,9.95391591374073e-09,0.20699569582939148,latam,p_1891
