layer,ground_truth_prob,top_1_prob,region,prompt_id
0,1.0158650184166618e-05,0.012489128857851028,latam,p_3764
1,1.3334176401258446e-05,0.012067466974258423,latam,p_3764
2,7.465303497156128e-05,0.013578057289123535,latam,p_3764
3,2.915499862865545e-05,0.019593829289078712,latam,p_3764
4,4.39361156168161e-06,0.015992097556591034,latam,p_3764
5,9.056375915861281e-07,0.02075444534420967,latam,p_3764
6,5.195282142267388e-07,0.009244139306247234,latam,p_3764
7,8.647465961075795e-07,0.014894691295921803,latam,p_3764
8,1.6917028915486299e-06,0.01375974528491497,latam,p_3764
9,8.915757234717603e-07,0.012763052247464657,latam,p_3764
10,7.356201336961021e-08,0.014346012845635414,latam,p_3764
11,6.533602459057875e-07,0.012070751748979092,latam,p_3764
12,5.823029596285778e-07,0.013290144503116608,latam,p_3764
13,2.517790562706068e-07,0.029551690444350243,latam,p_3764
14,3.5663452990775113e-07,0.06719882786273956,latam,p_3764
15,2.9613141805384657e-07,0.3444804251194,latam,p_3764
16,9.880346141244445e-08,0.2451712191104889,latam,p_3764
17,2.2976394120632904e-07,0.12907078862190247,latam,p_3764
18,2.523854334413045e-07,0.14650505781173706,latam,p_3764
19,6.710335753723484e-08,0.07326498627662659,latam,p_3764
20,3.170172249156167e-07,0.09942074865102768,latam,p_3764
21,2.958516631679231e-07,0.03962958604097366,latam,p_3764
22,3.2834495300448907e-07,0.015752039849758148,latam,p_3764
23,3.0166279429977294e-07,0.006994332652539015,latam,p_3764
24,2.8824729270127136e-07,0.022178716957569122,latam,p_3764
25,2.3324980702454923e-07,0.015158538706600666,latam,p_3764
26,2.1582400222541764e-07,0.009181005880236626,latam,p_3764
27,1.2494169254750886e-07,0.008715339936316013,latam,p_3764
28,4.8744265512823404e-08,0.03436768054962158,latam,p_3764
29,1.5241079154293402e-07,0.06960441917181015,latam,p_3764
30,9.334451789300147e-08,0.16074161231517792,latam,p_3764
31,4.4339842020235665e-08,0.13699404895305634,latam,p_3764
0,2.8025695542055473e-07,0.012489128857851028,latam,p_3765
1,2.8665710942732403e-06,0.012067466974258423,latam,p_3765
2,7.578382366091319e-08,0.013578057289123535,latam,p_3765
3,3.648351309948339e-08,0.019593829289078712,latam,p_3765
4,8.580020249837617e-08,0.015992097556591034,latam,p_3765
5,1.1688833900791451e-08,0.02075444534420967,latam,p_3765
6,1.838642305074245e-08,0.009244139306247234,latam,p_3765
7,1.0389192794946212e-07,0.014894691295921803,latam,p_3765
8,5.253292556517408e-08,0.01375974528491497,latam,p_3765
9,1.4980903628725173e-08,0.012763052247464657,latam,p_3765
10,1.782744902811828e-07,0.014346012845635414,latam,p_3765
11,3.245969182330555e-08,0.012070751748979092,latam,p_3765
12,2.872008337817533e-07,0.013290144503116608,latam,p_3765
13,3.786621789458877e-07,0.029551690444350243,latam,p_3765
14,1.3357358774612749e-08,0.06719882786273956,latam,p_3765
15,3.046571706022405e-08,0.3444804251194,latam,p_3765
16,3.1990698090567093e-08,0.2451712191104889,latam,p_3765
17,3.862647801611274e-08,0.12907078862190247,latam,p_3765
18,5.879219600046781e-08,0.14650505781173706,latam,p_3765
19,2.0156459612508115e-08,0.07326498627662659,latam,p_3765
20,7.91126009147547e-09,0.09942074865102768,latam,p_3765
21,1.1374640962458216e-07,0.03962958604097366,latam,p_3765
22,6.012474074168495e-08,0.015752039849758148,latam,p_3765
23,1.2122698933580978e-07,0.006994332652539015,latam,p_3765
24,3.3755053863160356e-08,0.022178716957569122,latam,p_3765
25,5.389487967022433e-08,0.015158538706600666,latam,p_3765
26,9.621486896094211e-08,0.009181005880236626,latam,p_3765
27,3.438204032590875e-08,0.008715339936316013,latam,p_3765
28,5.513454581773658e-08,0.03436768054962158,latam,p_3765
29,3.206558929491621e-08,0.06960441917181015,latam,p_3765
30,4.212745068343793e-07,0.16074161231517792,latam,p_3765
31,1.4242110410123132e-05,0.13699404895305634,latam,p_3765
0,3.7974332371959463e-06,0.012489128857851028,latam,p_3766
1,3.013880132129998e-06,0.012067466974258423,latam,p_3766
2,2.6718117851487477e-07,0.013578057289123535,latam,p_3766
3,2.699036087960849e-07,0.019593829289078712,latam,p_3766
4,1.764290971095761e-07,0.015992097556591034,latam,p_3766
5,1.8113450295231814e-08,0.02075444534420967,latam,p_3766
6,5.3487720919065396e-08,0.009244139306247234,latam,p_3766
7,3.979249285634978e-08,0.014894691295921803,latam,p_3766
8,3.5330042891246194e-08,0.01375974528491497,latam,p_3766
9,1.9625694847036357e-08,0.012763052247464657,latam,p_3766
10,2.3707606544576265e-08,0.014346012845635414,latam,p_3766
11,2.0160957348025477e-09,0.012070751748979092,latam,p_3766
12,1.1214904560574723e-08,0.013290144503116608,latam,p_3766
13,1.4029440720264574e-08,0.029551690444350243,latam,p_3766
14,5.5533906362370544e-09,0.06719882786273956,latam,p_3766
15,3.8370032484635885e-08,0.3444804251194,latam,p_3766
16,1.1337492367147206e-07,0.2451712191104889,latam,p_3766
17,2.8804445264540846e-06,0.12907078862190247,latam,p_3766
18,2.688739868972334e-06,0.14650505781173706,latam,p_3766
19,9.975611874324386e-07,0.07326498627662659,latam,p_3766
20,7.543356446149119e-07,0.09942074865102768,latam,p_3766
21,1.2675510561166448e-06,0.03962958604097366,latam,p_3766
22,2.786341838145745e-06,0.015752039849758148,latam,p_3766
23,2.9267951049405383e-06,0.006994332652539015,latam,p_3766
24,1.9639398942672415e-06,0.022178716957569122,latam,p_3766
25,2.2740948679711437e-06,0.015158538706600666,latam,p_3766
26,2.939757223430206e-06,0.009181005880236626,latam,p_3766
